chr	start	end	name	score	tissue
chr10	88157808	88158592	Peak_50219	602	gastrocnemius medialis
chr10	88157808	88158592	Peak_72381	352	gastrocnemius medialis
chr10	88190230	88190428	Peak_124898	129	gastrocnemius medialis
chr10	88193946	88194499	Peak_75552	329	gastrocnemius medialis
chr10	88196359	88196598	Peak_145532	94	gastrocnemius medialis
chr10	88209868	88210621	Peak_41397	773	gastrocnemius medialis
chr10	88209868	88210621	Peak_63503	431	gastrocnemius medialis
chr10	88209868	88210621	Peak_89192	247	gastrocnemius medialis
chr10	88211288	88211570	Peak_91413	235	gastrocnemius medialis
chr10	88227407	88228102	Peak_31297	1000	gastrocnemius medialis
chr10	88227407	88228102	Peak_59694	473	gastrocnemius medialis
chr10	88232109	88232835	Peak_125818	126	gastrocnemius medialis
chr10	88232109	88232835	Peak_64932	416	gastrocnemius medialis
chr10	88243306	88243515	Peak_75864	327	gastrocnemius medialis
chr10	88243681	88244604	Peak_127591	124	gastrocnemius medialis
chr10	88243681	88244604	Peak_13903	1000	gastrocnemius medialis
chr10	88243681	88244604	Peak_32300	1000	gastrocnemius medialis
chr10	88245993	88246242	Peak_31460	1000	gastrocnemius medialis
chr10	88246302	88246470	Peak_145934	93	gastrocnemius medialis
chr10	88253155	88253943	Peak_38067	855	gastrocnemius medialis
chr10	88253155	88253943	Peak_39409	822	gastrocnemius medialis
chr10	88253155	88253943	Peak_74994	332	gastrocnemius medialis
chr10	88254131	88254478	Peak_32358	1000	gastrocnemius medialis
chr10	88256139	88256653	Peak_21987	1000	gastrocnemius medialis
chr10	88270944	88271659	Peak_156773	80	gastrocnemius medialis
chr10	88270944	88271659	Peak_84022	274	gastrocnemius medialis
chr10	88271830	88272106	Peak_90434	242	gastrocnemius medialis
chr10	88288900	88289134	Peak_122520	133	gastrocnemius medialis
chr10	88289307	88289750	Peak_32991	1000	gastrocnemius medialis
chr10	88314053	88314203	Peak_160126	75	gastrocnemius medialis
chr10	88314374	88314680	Peak_143604	95	gastrocnemius medialis
chr10	88326714	88327003	Peak_110282	164	gastrocnemius medialis
chr10	88331791	88332108	Peak_143605	95	gastrocnemius medialis
chr10	88332960	88333170	Peak_102493	190	gastrocnemius medialis
chr10	88343739	88344232	Peak_130427	117	gastrocnemius medialis
chr10	88343739	88344232	Peak_173539	62	gastrocnemius medialis
chr10	88379685	88379924	Peak_122951	132	gastrocnemius medialis
chr10	88385599	88386014	Peak_106004	179	gastrocnemius medialis
chr10	88387205	88387541	Peak_60386	465	gastrocnemius medialis
chr10	88389498	88389766	Peak_84010	274	gastrocnemius medialis
chr10	88402087	88402274	Peak_104989	181	gastrocnemius medialis
chr10	88415541	88416140	Peak_2114	1000	gastrocnemius medialis
chr10	88415541	88416140	Peak_39239	826	gastrocnemius medialis
chr10	88428480	88428843	Peak_104582	183	gastrocnemius medialis
chr10	88433836	88434051	Peak_113222	156	gastrocnemius medialis
chr10	88440516	88440920	Peak_52682	564	gastrocnemius medialis
chr10	88442798	88443156	Peak_109925	165	gastrocnemius medialis
chr10	88457670	88458038	Peak_43129	734	gastrocnemius medialis
chr10	88459586	88459978	Peak_58329	489	gastrocnemius medialis
chr10	88465802	88466129	Peak_85991	263	gastrocnemius medialis
chr10	88474493	88475733	Peak_31349	1000	gastrocnemius medialis
chr10	88474493	88475733	Peak_32270	1000	gastrocnemius medialis
chr10	88474493	88475733	Peak_40084	805	gastrocnemius medialis
chr10	88474493	88475733	Peak_82218	285	gastrocnemius medialis
chr10	88477671	88478018	Peak_13890	1000	gastrocnemius medialis
chr10	88478302	88478705	Peak_81906	287	gastrocnemius medialis
chr10	88525804	88526014	Peak_138884	102	gastrocnemius medialis
chr10	88534083	88534620	Peak_37017	884	gastrocnemius medialis
chr10	88538065	88538411	Peak_84948	270	gastrocnemius medialis
chr10	88541304	88541876	Peak_76820	321	gastrocnemius medialis
chr10	88553139	88553662	Peak_163591	73	gastrocnemius medialis
chr10	88553139	88553662	Peak_19946	1000	gastrocnemius medialis
chr10	87817693	87818825	Peak_117142	65	left cardiac atrium
chr10	87817693	87818825	Peak_37014	246	left cardiac atrium
chr10	87817693	87818825	Peak_4011	1000	left cardiac atrium
chr10	87817693	87818825	Peak_63638	139	left cardiac atrium
chr10	87845981	87846433	Peak_117305	65	left cardiac atrium
chr10	87845981	87846433	Peak_59963	148	left cardiac atrium
chr10	87850826	87851125	Peak_40304	225	left cardiac atrium
chr10	87861528	87862895	Peak_108937	71	left cardiac atrium
chr10	87861528	87862895	Peak_22786	395	left cardiac atrium
chr10	87861528	87862895	Peak_4351	1000	left cardiac atrium
chr10	87863212	87863839	Peak_10928	810	left cardiac atrium
chr10	87961355	87961677	Peak_79826	106	left cardiac atrium
chr10	88042578	88043106	Peak_39649	229	left cardiac atrium
chr10	88064576	88065022	Peak_49398	183	left cardiac atrium
chr10	88066981	88067213	Peak_105400	75	left cardiac atrium
chr10	88089632	88089818	Peak_159799	44	left cardiac atrium
chr10	88093065	88093298	Peak_83270	101	left cardiac atrium
chr10	88106412	88106704	Peak_100806	79	left cardiac atrium
chr10	88113326	88113609	Peak_89358	93	left cardiac atrium
chr10	88120710	88121258	Peak_148805	47	left cardiac atrium
chr10	88120710	88121258	Peak_167444	40	left cardiac atrium
chr10	88147089	88147855	Peak_25355	356	left cardiac atrium
chr10	88147089	88147855	Peak_76639	112	left cardiac atrium
chr10	88157959	88158176	Peak_77413	110	left cardiac atrium
chr10	88186381	88186555	Peak_120427	62	left cardiac atrium
chr10	88190278	88190434	Peak_167445	40	left cardiac atrium
chr10	88196354	88196608	Peak_103187	78	left cardiac atrium
chr10	88210262	88210644	Peak_133383	54	left cardiac atrium
chr10	88226183	88226609	Peak_56627	157	left cardiac atrium
chr10	88227413	88227893	Peak_20344	443	left cardiac atrium
chr10	88232258	88232789	Peak_60209	147	left cardiac atrium
chr10	88233956	88234605	Peak_142733	51	left cardiac atrium
chr10	88233956	88234605	Peak_183095	36	left cardiac atrium
chr10	88243322	88244604	Peak_108635	71	left cardiac atrium
chr10	88243322	88244604	Peak_12665	706	left cardiac atrium
chr10	88243322	88244604	Peak_17685	508	left cardiac atrium
chr10	88246002	88246462	Peak_125770	60	left cardiac atrium
chr10	88246002	88246462	Peak_62706	141	left cardiac atrium
chr10	88256042	88257131	Peak_140520	52	left cardiac atrium
chr10	88256042	88257131	Peak_30603	297	left cardiac atrium
chr10	88266176	88266466	Peak_120428	62	left cardiac atrium
chr10	88271310	88271702	Peak_115060	67	left cardiac atrium
chr10	88271811	88272106	Peak_46613	195	left cardiac atrium
chr10	88281956	88282206	Peak_120429	62	left cardiac atrium
chr10	88299931	88300301	Peak_100807	79	left cardiac atrium
chr10	88343603	88344225	Peak_77414	110	left cardiac atrium
chr10	88386202	88386806	Peak_106353	74	left cardiac atrium
chr10	88386202	88386806	Peak_178350	39	left cardiac atrium
chr10	88387158	88387524	Peak_31720	287	left cardiac atrium
chr10	88389533	88389763	Peak_84754	98	left cardiac atrium
chr10	88415616	88415822	Peak_109815	70	left cardiac atrium
chr10	88428375	88428842	Peak_79827	106	left cardiac atrium
chr10	88428375	88428842	Peak_79828	106	left cardiac atrium
chr10	88433812	88434051	Peak_92910	87	left cardiac atrium
chr10	88442684	88443053	Peak_69476	125	left cardiac atrium
chr10	88459602	88459866	Peak_106937	73	left cardiac atrium
chr10	88474658	88474894	Peak_181853	37	left cardiac atrium
chr10	88475063	88475393	Peak_83114	101	left cardiac atrium
chr10	88477750	88477997	Peak_85730	96	left cardiac atrium
chr10	88538060	88538388	Peak_71580	121	left cardiac atrium
chr10	88541272	88541756	Peak_36527	249	left cardiac atrium
chr10	88553229	88553464	Peak_58759	152	left cardiac atrium
chr10	88555229	88555756	Peak_87685	96	left cardiac atrium
chr10	87817681	87819023	Peak_103025	909	right lobe of liver
chr10	87817681	87819023	Peak_118769	655	right lobe of liver
chr10	87817681	87819023	Peak_3833	1000	right lobe of liver
chr10	87817681	87819023	Peak_47489	1000	right lobe of liver
chr10	87817681	87819023	Peak_87397	1000	right lobe of liver
chr10	87850724	87851271	Peak_296708	54	right lobe of liver
chr10	87850724	87851271	Peak_34438	1000	right lobe of liver
chr10	87861507	87862882	Peak_124652	581	right lobe of liver
chr10	87861507	87862882	Peak_15766	1000	right lobe of liver
chr10	87861507	87862882	Peak_3619	1000	right lobe of liver
chr10	87861507	87862882	Peak_95709	1000	right lobe of liver
chr10	87863060	87863761	Peak_29732	1000	right lobe of liver
chr10	87872917	87873387	Peak_239153	97	right lobe of liver
chr10	87873487	87873988	Peak_141259	420	right lobe of liver
chr10	87876056	87876498	Peak_107395	828	right lobe of liver
chr10	87876056	87876498	Peak_201998	156	right lobe of liver
chr10	87887700	87888200	Peak_209729	139	right lobe of liver
chr10	87915351	87915783	Peak_284932	60	right lobe of liver
chr10	87915351	87915783	Peak_290720	57	right lobe of liver
chr10	87916586	87916886	Peak_219583	122	right lobe of liver
chr10	87921925	87922294	Peak_237222	98	right lobe of liver
chr10	87930165	87930530	Peak_123701	591	right lobe of liver
chr10	87945857	87946444	Peak_264642	73	right lobe of liver
chr10	87952498	87953065	Peak_105107	870	right lobe of liver
chr10	87952498	87953065	Peak_283976	61	right lobe of liver
chr10	87956097	87956499	Peak_122130	612	right lobe of liver
chr10	88027536	88027819	Peak_139947	433	right lobe of liver
chr10	88028145	88028567	Peak_221776	119	right lobe of liver
chr10	88028145	88028567	Peak_276997	66	right lobe of liver
chr10	88028691	88029280	Peak_20104	1000	right lobe of liver
chr10	88028691	88029280	Peak_229879	108	right lobe of liver
chr10	88038266	88038537	Peak_264643	73	right lobe of liver
chr10	88042172	88043147	Peak_172905	242	right lobe of liver
chr10	88042172	88043147	Peak_264644	73	right lobe of liver
chr10	88042172	88043147	Peak_274103	66	right lobe of liver
chr10	88045864	88046167	Peak_260189	76	right lobe of liver
chr10	88062482	88063432	Peak_221640	119	right lobe of liver
chr10	88062482	88063432	Peak_26106	1000	right lobe of liver
chr10	88064556	88065141	Peak_38161	1000	right lobe of liver
chr10	88070686	88071176	Peak_180891	214	right lobe of liver
chr10	88080184	88080580	Peak_23168	1000	right lobe of liver
chr10	88081502	88081948	Peak_73260	1000	right lobe of liver
chr10	88082851	88083046	Peak_196272	170	right lobe of liver
chr10	88086627	88086832	Peak_157983	311	right lobe of liver
chr10	88089272	88089887	Peak_21868	1000	right lobe of liver
chr10	88091710	88091957	Peak_192652	179	right lobe of liver
chr10	88095277	88095754	Peak_176472	229	right lobe of liver
chr10	88095277	88095754	Peak_236661	99	right lobe of liver
chr10	88095851	88096425	Peak_20091	1000	right lobe of liver
chr10	88095851	88096425	Peak_63001	1000	right lobe of liver
chr10	88104134	88104618	Peak_63261	1000	right lobe of liver
chr10	88106456	88106709	Peak_227123	111	right lobe of liver
chr10	88108187	88108670	Peak_194971	172	right lobe of liver
chr10	88108187	88108670	Peak_206532	147	right lobe of liver
chr10	88114154	88114834	Peak_233198	104	right lobe of liver
chr10	88114154	88114834	Peak_28951	1000	right lobe of liver
chr10	88119194	88119502	Peak_100388	962	right lobe of liver
chr10	88120704	88120875	Peak_188056	191	right lobe of liver
chr10	88131674	88132178	Peak_244228	91	right lobe of liver
chr10	88147490	88147706	Peak_234096	102	right lobe of liver
chr10	88205762	88206191	Peak_227871	110	right lobe of liver
chr10	88226052	88226750	Peak_174042	237	right lobe of liver
chr10	88226052	88226750	Peak_79195	1000	right lobe of liver
chr10	88227158	88227836	Peak_66655	1000	right lobe of liver
chr10	88243361	88244591	Peak_11303	1000	right lobe of liver
chr10	88243361	88244591	Peak_176696	227	right lobe of liver
chr10	88243361	88244591	Peak_25548	1000	right lobe of liver
chr10	88271841	88272106	Peak_201063	157	right lobe of liver
chr10	88318754	88319100	Peak_139723	433	right lobe of liver
chr10	88343806	88344534	Peak_222215	118	right lobe of liver
chr10	88343806	88344534	Peak_222216	118	right lobe of liver
chr10	88346474	88347352	Peak_290722	57	right lobe of liver
chr10	88346474	88347352	Peak_90271	1000	right lobe of liver
chr10	88373248	88373542	Peak_105669	860	right lobe of liver
chr10	88379690	88379936	Peak_175577	231	right lobe of liver
chr10	88385518	88386776	Peak_104286	885	right lobe of liver
chr10	88385518	88386776	Peak_106296	848	right lobe of liver
chr10	88385518	88386776	Peak_32987	1000	right lobe of liver
chr10	88385518	88386776	Peak_33696	1000	right lobe of liver
chr10	88386905	88387531	Peak_14413	1000	right lobe of liver
chr10	88392218	88392725	Peak_80085	1000	right lobe of liver
chr10	88401810	88402281	Peak_264645	73	right lobe of liver
chr10	88401810	88402281	Peak_82376	1000	right lobe of liver
chr10	88403876	88404847	Peak_117334	672	right lobe of liver
chr10	88403876	88404847	Peak_212079	135	right lobe of liver
chr10	88459436	88459916	Peak_100527	958	right lobe of liver
chr10	88472637	88472879	Peak_128862	535	right lobe of liver
chr10	88474335	88475383	Peak_269222	70	right lobe of liver
chr10	88474335	88475383	Peak_59572	1000	right lobe of liver
chr10	88488684	88489761	Peak_173862	239	right lobe of liver
chr10	88488684	88489761	Peak_200608	159	right lobe of liver
chr10	88488684	88489761	Peak_26743	1000	right lobe of liver
chr10	88494597	88494949	Peak_83827	1000	right lobe of liver
chr10	88497683	88498252	Peak_175578	231	right lobe of liver
chr10	88497683	88498252	Peak_237223	98	right lobe of liver
chr10	88521849	88522109	Peak_92358	1000	right lobe of liver
chr10	88523807	88524067	Peak_264646	73	right lobe of liver
chr10	88525804	88526178	Peak_67611	1000	right lobe of liver
chr10	88531811	88532066	Peak_132582	498	right lobe of liver
chr10	88533975	88534453	Peak_33981	1000	right lobe of liver
chr10	88540413	88540660	Peak_163263	285	right lobe of liver
chr10	88540855	88541965	Peak_255922	80	right lobe of liver
chr10	88540855	88541965	Peak_82704	1000	right lobe of liver
chr10	88546580	88547109	Peak_207472	144	right lobe of liver
chr10	88546580	88547109	Peak_234097	102	right lobe of liver
chr10	88553082	88553668	Peak_279386	63	right lobe of liver
chr10	88553082	88553668	Peak_36296	1000	right lobe of liver
chr10	87817686	87819113	Peak_122180	71	subcutaneous adipose tissue
chr10	87817686	87819113	Peak_13641	1000	subcutaneous adipose tissue
chr10	87817686	87819113	Peak_158778	52	subcutaneous adipose tissue
chr10	87817686	87819113	Peak_48422	246	subcutaneous adipose tissue
chr10	87817686	87819113	Peak_72644	143	subcutaneous adipose tissue
chr10	87842304	87842639	Peak_78870	127	subcutaneous adipose tissue
chr10	87850828	87851096	Peak_36540	348	subcutaneous adipose tissue
chr10	87861611	87862881	Peak_173119	48	subcutaneous adipose tissue
chr10	87861611	87862881	Peak_32205	407	subcutaneous adipose tissue
chr10	87861611	87862881	Peak_43412	283	subcutaneous adipose tissue
chr10	87861611	87862881	Peak_8648	1000	subcutaneous adipose tissue
chr10	87862981	87864133	Peak_13451	1000	subcutaneous adipose tissue
chr10	87862981	87864133	Peak_135125	61	subcutaneous adipose tissue
chr10	87862981	87864133	Peak_25282	539	subcutaneous adipose tissue
chr10	88041319	88041763	Peak_112512	77	subcutaneous adipose tissue
chr10	88041319	88041763	Peak_122357	70	subcutaneous adipose tissue
chr10	88042220	88042568	Peak_249431	32	subcutaneous adipose tissue
chr10	88042220	88042568	Peak_279629	29	subcutaneous adipose tissue
chr10	88076076	88076444	Peak_134727	62	subcutaneous adipose tissue
chr10	88080205	88080551	Peak_41785	295	subcutaneous adipose tissue
chr10	88089289	88089795	Peak_88757	107	subcutaneous adipose tissue
chr10	88092915	88093279	Peak_272315	31	subcutaneous adipose tissue
chr10	88110447	88110662	Peak_101930	88	subcutaneous adipose tissue
chr10	88131653	88132220	Peak_34680	372	subcutaneous adipose tissue
chr10	88157915	88158484	Peak_124748	68	subcutaneous adipose tissue
chr10	88157915	88158484	Peak_64531	169	subcutaneous adipose tissue
chr10	88243774	88244544	Peak_63294	173	subcutaneous adipose tissue
chr10	88243774	88244544	Peak_84761	115	subcutaneous adipose tissue
chr10	88254114	88254375	Peak_118129	72	subcutaneous adipose tissue
chr10	88255962	88256715	Peak_73690	141	subcutaneous adipose tissue
chr10	88271107	88271478	Peak_200993	40	subcutaneous adipose tissue
chr10	88271107	88271478	Peak_254172	31	subcutaneous adipose tissue
chr10	88346345	88346998	Peak_119900	71	subcutaneous adipose tissue
chr10	88346345	88346998	Peak_284103	27	subcutaneous adipose tissue
chr10	88385523	88385867	Peak_58692	192	subcutaneous adipose tissue
chr10	88385983	88386455	Peak_123471	69	subcutaneous adipose tissue
chr10	88385983	88386455	Peak_273195	31	subcutaneous adipose tissue
chr10	88387131	88387523	Peak_34553	374	subcutaneous adipose tissue
chr10	88474450	88474924	Peak_56279	202	subcutaneous adipose tissue
chr10	88538060	88538388	Peak_87766	110	subcutaneous adipose tissue
chr10	88541247	88541925	Peak_280218	28	subcutaneous adipose tissue
chr10	88541247	88541925	Peak_59326	189	subcutaneous adipose tissue
chr10	88541247	88541925	Peak_83057	119	subcutaneous adipose tissue
chr10	88553229	88553489	Peak_60064	186	subcutaneous adipose tissue
chr10	87817664	87819145	Peak_121374	240	ovary
chr10	87817664	87819145	Peak_25396	1000	ovary
chr10	87817664	87819145	Peak_59334	726	ovary
chr10	87817664	87819145	Peak_6570	1000	ovary
chr10	87817664	87819145	Peak_87556	406	ovary
chr10	87850777	87851157	Peak_41135	1000	ovary
chr10	87861547	87864012	Peak_10093	1000	ovary
chr10	87861547	87864012	Peak_101121	321	ovary
chr10	87861547	87864012	Peak_13215	1000	ovary
chr10	87861547	87864012	Peak_14567	1000	ovary
chr10	87861547	87864012	Peak_1574	1000	ovary
chr10	87861547	87864012	Peak_282418	86	ovary
chr10	87887670	87888268	Peak_194055	126	ovary
chr10	87887670	87888268	Peak_224964	107	ovary
chr10	87948484	87948897	Peak_75322	513	ovary
chr10	88027542	88027897	Peak_94221	360	ovary
chr10	88042449	88043272	Peak_120546	242	ovary
chr10	88042449	88043272	Peak_157657	163	ovary
chr10	88042449	88043272	Peak_277997	86	ovary
chr10	88059219	88059586	Peak_158794	162	ovary
chr10	88064576	88065189	Peak_143241	186	ovary
chr10	88064576	88065189	Peak_227705	107	ovary
chr10	88064576	88065189	Peak_273202	88	ovary
chr10	88076093	88076517	Peak_191292	129	ovary
chr10	88080157	88080793	Peak_77725	489	ovary
chr10	88081515	88081945	Peak_193342	126	ovary
chr10	88082726	88083281	Peak_127107	222	ovary
chr10	88082726	88083281	Peak_135587	202	ovary
chr10	88114458	88114874	Peak_105009	303	ovary
chr10	88117018	88117764	Peak_117181	253	ovary
